Id,Timestamp,Type,AssetIn,AmountIn,AssetOut,AmountOut,FeeAsset,FeeAmount,FiatValueAtTimestamp,FiatCurrency
e33eb6e9-27f7-4f33-9601-02164b6a60be,2024-03-03T00:00:00,Deposit,USD,10000.0,,0.0,,0.0,10000.0,USD
78a0eae3-d7c2-48ca-9835-8f87232c2d6c,2024-03-03T06:00:00,Deposit,USD,500.0,,0.0,,0.0,500.0,USD
15e0cc2f-40aa-4aa4-83fe-929c894154bd,2024-03-03T11:00:00,Withdrawal,,0.0,USD,8400.0,,0.0,8400.0,USD
7da57613-f521-4c76-88d0-f6a4d49e9606,2024-03-04T12:00:00,Trade,BTC,0.015370196895892797,USD,1050.0,BTC,1.538558247837117e-05,1050.0,USD
be78c8f5-c5b0-4f97-8fcb-c37dd37732f3,2024-03-04T16:00:00,Trade,USD,209.58021,BTC,0.0030740393791785594,USD,0.20979,209.58021,USD
9a49803f-a6a0-4533-ae68-61e6c8fdffcf,2024-03-04T17:00:00,Withdrawal,,0.0,USD,629.790105,,0.0,629.790105,USD
eba23077-6cae-4cca-b409-4a48add4b1d4,2024-03-04T21:00:00,Deposit,USD,500.0,,0.0,,0.0,500.0,USD
3535eb7b-0e33-4c5a-8bb3-e4a87589dfc7,2024-03-05T08:00:00,Deposit,USD,50000.0,,0.0,,0.0,50000.0,USD
6799365e-238e-47ec-8dc0-5733bcc67326,2024-03-05T13:00:00,Transfer,,0.0,BTC,0.006148078758357119,,0.0,0.0,USD
98f8209a-6773-4607-8f0a-1491c3d0e10b,2024-03-06T06:00:00,Trade,ETH,0.08502031868329112,BTC,0.004918463006685695,ETH,8.510542410739851e-05,324.9827214422709,USD
791bc374-8200-4bcb-8aaf-5d88678d9bd6,2024-03-06T17:00:00,Trade,ETH,2.675262875296641,USD,10225.958021,ETH,0.0026779408161127535,10225.958021,USD
896411dd-cf58-4771-ad13-cbed9b38ea19,2024-03-06T18:00:00,Deposit,USD,500.0,,0.0,,0.0,500.0,USD
dc4f0152-a2cd-425e-a17c-819ceb173114,2024-03-06T21:00:00,Trade,USD,5264.924705949064,ETH,1.380141596989966,USD,5.270194900849915,5264.924705949064,USD
f0809c0a-96d5-4e6b-8c9c-e97de18baaac,2024-03-07T06:00:00,Trade,USD,65.66772446896697,BTC,0.000983692601337139,USD,0.06573345792689386,65.66772446896697,USD
b2537c1b-5b13-464a-811f-3ab837f8cadd,2024-03-07T14:00:00,Deposit,USD,500.0,,0.0,,0.0,500.0,USD
c7819080-78e4-4d40-ae44-e5c441281f77,2024-03-07T15:00:00,Trade,BTC,0.35307506430706304,USD,23617.212257209016,BTC,0.0003534284927998629,23617.212257209016,USD
aa049a56-5132-488f-865d-320704274a41,2024-03-08T00:00:00,Trade,ADA,6528.38822494516,USD,4723.442451441803,ADA,6.534923148093253,4723.442451441803,USD
5441dfeb-e911-4a81-9745-3d36faaa3b86,2024-03-08T02:00:00,Transfer,,0.0,ETH,0.2760283193979932,,0.0,0.0,USD
