Id,Timestamp,Type,AssetIn,AmountIn,AssetOut,AmountOut,FeeAsset,FeeAmount,FiatValueAtTimestamp,FiatCurrency
b2d76fe3-a4d2-49ce-9a5d-61595dc4b072,2024-03-03T00:00:00,Deposit,USD,10000.0,,0.0,,0.0,10000.0,USD
d8b54965-dbe9-4e4b-9055-fe83c735713b,2024-03-03T04:00:00,Trade,ADA,2744.882538810276,USD,2000.0,ADA,2.7476301689792555,2000.0,USD
67d4a756-e863-41af-b28e-84636cc8fdb4,2024-03-03T07:00:00,Deposit,USD,50000.0,,0.0,,0.0,50000.0,USD
8c3b5585-7553-4dce-8943-1638c8739fd7,2024-03-03T10:00:00,Trade,SOL,89.0319606637984,USD,11600.0,SOL,0.08912108174554395,11600.0,USD
3f5f67a4-ed05-4fed-9099-b3189533793c,2024-03-03T11:00:00,Transfer,,0.0,ADA,2195.906031048221,,0.0,0.0,USD
7a580b48-ddbe-4e5a-926d-644d2c306ab9,2024-03-03T12:00:00,Withdrawal,,0.0,USD,37120.0,,0.0,37120.0,USD
910e79da-3076-4ccb-99d0-b0e610f4b3c0,2024-03-03T17:00:00,Trade,USD,79.84008,ADA,109.79530155241105,USD,0.07992,79.84008,USD
16699c13-ae9b-452c-9caf-e8973209f90f,2024-03-04T01:00:00,Withdrawal,,0.0,USD,4679.92004,,0.0,4679.92004,USD
153c117c-79d5-43bb-95f5-0c16dc8f0e32,2024-03-04T06:00:00,Deposit,USD,500.0,,0.0,,0.0,500.0,USD
b62c4f90-6cd9-467b-bd96-ac8d94e53619,2024-03-04T08:00:00,Transfer,,0.0,ADA,219.5906031048221,,0.0,0.0,USD
2e6b6a50-de41-492a-bcc0-221218c6244c,2024-03-04T09:00:00,Trade,SOL,1.014107401381091,ADA,175.67248248385766,SOL,0.0010151225239049958,135.2853787608188,USD
9aaa9837-b756-48e3-9ae4-872c141b24a1,2024-03-04T12:00:00,Withdrawal,,0.0,USD,1035.984008,,0.0,1035.984008,USD
30dae570-62ec-4de3-9d68-9f0c068b79c7,2024-03-04T14:00:00,Withdrawal,,0.0,USD,2071.968016,,0.0,2071.968016,USD
7d08b577-2c39-43ba-8b90-5f1bf8320ecc,2024-03-04T18:00:00,Trade,ADA,1343.9138085858979,USD,1035.984008,ADA,1.3452590676535514,1035.984008,USD
