Id,Timestamp,Type,AssetIn,AmountIn,AssetOut,AmountOut,FeeAsset,FeeAmount,FiatValueAtTimestamp,FiatCurrency
0f8b7766-4dea-4f36-8172-9fa0860600c8,2024-03-03T00:00:00,Deposit,USD,500.0,,0.0,,0.0,500.0,USD
f8cce131-3285-4d41-818b-9ce80bb0b308,2024-03-03T05:00:00,Deposit,USD,50000.0,,0.0,,0.0,50000.0,USD
1c03f59b-dbde-450e-b811-4d2d55aa464a,2024-03-03T06:00:00,Trade,BTC,0.6394717366060161,USD,40400.0,BTC,0.0006401118484544706,40400.0,USD
fa6e5494-2959-4598-8212-9b45e364a0c5,2024-03-03T07:00:00,Withdrawal,,0.0,USD,2020.0,,0.0,2020.0,USD
6e28ef5f-dc4f-4290-8afa-12c2466eb25e,2024-03-03T09:00:00,Withdrawal,,0.0,USD,6464.0,,0.0,6464.0,USD
05973010-2b64-42d7-a4ce-659336c52b3a,2024-03-03T11:00:00,Deposit,USD,500.0,,0.0,,0.0,500.0,USD
b68a09e8-6b4a-4af5-86ee-7c78f87e9e22,2024-03-03T18:00:00,Trade,BTC,0.01674656181507834,USD,1058.0,BTC,1.676332514021856e-05,1058.0,USD
36e2da1b-2bc3-4962-85ed-a1740de3c384,2024-03-04T01:00:00,Trade,ADA,29047.720820055012,BTC,0.3281091492105472,ADA,29.076797617672682,22392.041845369735,USD
e122ecfd-b4b1-448f-a3c9-440d61d31124,2024-03-04T02:00:00,Withdrawal,,0.0,USD,529.0,,0.0,529.0,USD
223b2300-cefa-4687-88ee-662660fe280a,2024-03-04T08:00:00,Withdrawal,,0.0,USD,423.2,,0.0,423.2,USD
a2fceebc-408d-449b-b1d6-d7ff5f21942c,2024-03-04T09:00:00,Trade,USD,17877.82412297667,ADA,23238.17665604401,USD,17.895719842819492,17877.82412297667,USD
07276a28-1d7f-4207-9168-e72883b95f17,2024-03-04T21:00:00,Transfer,,0.0,BTC,0.06562182984210944,,0.0,0.0,USD
8ee6f39a-1bd5-42bd-b4e0-e096399ad6cf,2024-03-04T23:00:00,Trade,SOL,107.84506940108768,USD,14386.899298381337,SOL,0.1079530224235112,14386.899298381337,USD
5543694a-e2e1-4e34-8dd3-d84f9dd51f06,2024-03-05T04:00:00,Trade,USD,10800.441264802917,SOL,86.27605552087014,USD,10.811252517320238,10800.441264802917,USD
d603b7bc-6db2-407e-913a-a5d896bc976f,2024-03-05T09:00:00,Withdrawal,,0.0,USD,11517.732871518601,,0.0,11517.732871518601,USD
e098238c-75ed-4dea-ac24-98d916cf7caa,2024-03-05T14:00:00,Trade,BTC,0.03611265247948798,USD,2303.5465743037203,BTC,3.6148801280768747e-05,2303.5465743037203,USD
6498d683-ebac-45be-9980-26d7f07640e4,2024-03-05T17:00:00,Trade,BTC,0.03152599371351608,ADA,2904.772082005501,BTC,3.155755126478086e-05,2010.9737123724085,USD
f4bbfb48-7d8b-41a9-a4f6-5cb8a84de9e1,2024-03-05T21:00:00,Deposit,USD,50000.0,,0.0,,0.0,50000.0,USD
785ee0d1-f2c9-4176-a9f8-0f789822cfcf,2024-03-05T23:00:00,Withdrawal,,0.0,USD,10115.177328715186,,0.0,10115.177328715186,USD
246cb73c-4180-49b0-bb86-5a0124034c8a,2024-03-06T05:00:00,Trade,BTC,0.02582051633062276,ADA,2323.8176656044006,BTC,2.5846362693316078e-05,1707.7736024526741,USD
81ab6f28-323f-4baf-8aa9-c74d8fd1d4d0,2024-03-06T11:00:00,Trade,ETH,8.468099189605773,USD,32368.567451888593,ETH,0.008476575765371143,32368.567451888593,USD
12452248-8eea-4d1e-b27e-7fca124799f1,2024-03-06T16:00:00,Trade,SOL,49.44750957173592,USD,6473.713490377719,SOL,0.04949700657831424,6473.713490377719,USD
0c608ead-7bd6-481f-81ca-eb49b7976d8c,2024-03-06T21:00:00,Trade,ETH,0.3387239675842309,USD,1294.7426980755438,ETH,0.00033906303061484574,1294.7426980755438,USD
d533897f-bd0d-461e-8a40-65b0e0c4612c,2024-03-06T23:00:00,Trade,USD,11747.651630156577,BTC,0.17797324094603229,USD,11.759411041197776,11747.651630156577,USD
4701f236-93ac-4bdb-85f7-50e52e93c92a,2024-03-07T01:00:00,Trade,USD,86.20867404320721,ADA,116.19088328022005,USD,0.08629496901221942,86.20867404320721,USD
aa16b2dc-dcb3-4dd6-8ddf-e9c9b200f512,2024-03-07T07:00:00,Trade,SOL,67.55882871778586,USD,9726.036782974938,SOL,0.06762645517295882,9726.036782974938,USD
3594b248-8216-484a-8001-2a72a2561a15,2024-03-07T10:00:00,Trade,USD,27229.93093796223,ETH,7.045458525752003,USD,27.25718812608832,27229.93093796223,USD
b8424c75-0d58-40b8-b7bd-75bdf081be5c,2024-03-07T16:00:00,Trade,BTC,0.35474855435409314,USD,23729.15210696477,BTC,0.00035510365801210526,23729.15210696477,USD
c2142204-a620-431b-8b74-5fb227c40120,2024-03-07T17:00:00,Withdrawal,,0.0,USD,1186.4576053482385,,0.0,1186.4576053482385,USD
791cf8ad-d5df-4b65-a536-dda3e23bd859,2024-03-07T21:00:00,Transfer,,0.0,ETH,0.35227292628760015,,0.0,0.0,USD
150e9c59-16ee-4cdf-b549-819d243d5fbe,2024-03-08T03:00:00,Trade,SOL,30.203955266240744,ETH,1.1272733641203205,SOL,0.03023418945569644,4377.6082912902875,USD
f83735b8-2beb-4210-b289-8699a8e6bc0a,2024-03-08T07:00:00,Deposit,USD,500.0,,0.0,,0.0,500.0,USD
8f681e39-aab1-441e-a599-427cc837cb20,2024-03-08T10:00:00,Trade,BTC,0.003940980737186394,ADA,371.8108264967041,BTC,3.944925662849243e-06,268.74486539181777,USD
01268de5-2a82-4c96-a84e-bbdf4fa1d919,2024-03-08T11:00:00,Deposit,USD,500.0,,0.0,,0.0,500.0,USD
4c8ae9c3-b36a-454b-8944-c364e6d336a0,2024-03-08T17:00:00,Trade,ETH,0.2956246441726526,USD,1149.166084278591,ETH,0.00029592056473739,1149.166084278591,USD
9d512974-be0c-45b0-96db-76138cb5a52a,2024-03-08T20:00:00,Trade,ADA,1549.6517515397531,ETH,0.28872149260136637,ADA,1.5512029544942474,1121.2094955084422,USD
c7701802-df09-4f48-87e9-c0edbd3d21cd,2024-03-09T00:00:00,Transfer,,0.0,ETH,0.057744298520273275,,0.0,0.0,USD
8547842e-8757-4a50-8e78-e577421a6767,2024-03-09T06:00:00,Deposit,USD,10000.0,,0.0,,0.0,10000.0,USD
95952234-1f12-4a07-8935-95322f9b6107,2024-03-09T08:00:00,Trade,USD,180.22248672986564,ETH,0.04619543881621862,USD,0.1804028896194851,180.22248672986564,USD
539d1a14-13d9-4fa2-92ed-a4063a64c004,2024-03-09T09:00:00,Trade,ADA,194.41476454138686,ETH,0.036956351052974894,ADA,0.19460937391530217,144.3223116955881,USD
082bb5cf-40c1-4780-9032-4543008f979f,2024-03-09T13:00:00,Trade,BTC,0.28490878101625206,SOL,135.02344594878406,BTC,0.0002851939749912433,19482.53301595005,USD
dc3e8671-e0d8-4dae-9620-ae1c10536547,2024-03-09T18:00:00,Withdrawal,,0.0,USD,11821.509459075383,,0.0,11821.509459075383,USD
a8d695a9-fffa-4611-ae64-ad73e893c36d,2024-03-09T23:00:00,Trade,BTC,0.0016884331771428011,ETH,0.029565080842379916,BTC,1.6901233004432442e-06,115.45784935647048,USD
7cac4aee-035d-4b0f-83cb-1d5675c90d4e,2024-03-10T00:00:00,Withdrawal,,0.0,USD,2364.3018918150765,,0.0,2364.3018918150765,USD
f327bce9-e6e6-4466-a71a-ae705187ef59,2024-03-10T06:00:00,Trade,SOL,0.8179020672911079,USD,118.21509459075384,SOL,0.0008187207880791872,118.21509459075384,USD
