Id,Timestamp,Type,AssetIn,AmountIn,AssetOut,AmountOut,FeeAsset,FeeAmount,FiatValueAtTimestamp,FiatCurrency
b299f674-07d6-45c8-8bcb-5e302572f0d5,2024-03-03T00:00:00,Deposit,USD,10000.0,,0.0,,0.0,10000.0,USD
ef1adef6-3505-49d5-8e39-6290163dca3d,2024-03-03T05:00:00,Withdrawal,,0.0,USD,8000.0,,0.0,8000.0,USD
81c92541-ecca-4a5e-8219-49317dd7882a,2024-03-03T11:00:00,Deposit,USD,50000.0,,0.0,,0.0,50000.0,USD
c622ae9c-c1b3-4522-aaa7-ac29b8ef469e,2024-03-03T20:00:00,Deposit,USD,500.0,,0.0,,0.0,500.0,USD
6223acd6-7a8d-46db-988a-12e6ea566a16,2024-03-04T01:00:00,Trade,BTC,0.3842549223973199,USD,26250.0,BTC,0.0003846395619592792,26250.0,USD
1267dd10-8385-4e20-9c3b-ca1d42cfe3f6,2024-03-04T04:00:00,Trade,ADA,17026.197896377093,USD,13125.0,ADA,17.04324113751461,13125.0,USD
80ddb6ed-9624-4915-811a-66092be05368,2024-03-04T07:00:00,Transfer,,0.0,ADA,3405.2395792754187,,0.0,0.0,USD
9f53d43f-8776-4946-8d6b-58153555f6c8,2024-03-04T13:00:00,Trade,SOL,49.19289787649134,USD,6562.5,SOL,0.04924214001650784,6562.5,USD
8c0bdcae-f25c-4039-a092-060cfaec724c,2024-03-04T15:00:00,Trade,ETH,0.5777124451452136,ADA,2724.191663420335,ETH,0.0005782907358810946,2097.9,USD
71018793-3365-423d-9800-561cbd1577c2,2024-03-04T20:00:00,Deposit,USD,10000.0,,0.0,,0.0,10000.0,USD
7bb911fc-bb95-432f-ba14-c434f2e638ff,2024-03-05T01:00:00,Transfer,,0.0,SOL,24.59644893824567,,0.0,0.0,USD
2f136f09-e589-4c87-a629-e104f5924998,2024-03-05T02:00:00,Deposit,USD,10000.0,,0.0,,0.0,10000.0,USD
2dbb9167-a7df-447f-bc4b-4258bbedc552,2024-03-05T07:00:00,Trade,BTC,0.20820988431205129,USD,13281.25,BTC,0.00020841830261466597,13281.25,USD
3250f1df-0f4b-4a7e-a48b-6b5af284be47,2024-03-05T08:00:00,Trade,USD,2463.2790683480903,SOL,19.677159150596534,USD,2.4657448131612516,2463.2790683480903,USD
d068aa2d-2fb0-4f2a-8e05-34d762d66345,2024-03-05T10:00:00,Trade,ADA,18175.68630857113,USD,12595.623254678472,ADA,18.19388018875989,12595.623254678472,USD
fe7b2a5d-ce27-4631-97a4-bbdb6b6ec97b,2024-03-05T12:00:00,Withdrawal,,0.0,USD,1574.452906834809,,0.0,1574.452906834809,USD
13dc158a-aa43-4d9f-988d-4a389123bcdb,2024-03-05T15:00:00,Trade,ETH,5.306723936534077,BTC,0.2962324033546856,ETH,0.005312035972506583,18877.11663369802,USD
